Timestamp,RX_Raw
696390,-0.755882
696400,-0.748009
696410,-0.740135
696421,-0.716514
696431,-0.70864
696442,-0.700766
696452,-0.677145
696462,-0.661397
696473,-0.622028
696483,-0.598407
696493,-0.582659
697292,-0.622028
697303,-0.637776
697314,-0.677145
697324,-0.700766
697335,-0.700766
697345,-0.748009
697355,-0.77163
697366,-0.77163
697376,-0.810999
697386,-0.83462
697397,-0.873989
697407,-0.889737
697418,-0.913358
697428,-0.944853
697439,-0.952727
697449,-0.968474
697459,-0.976348
697470,-0.976348
697480,-0.984222
697491,-0.992096
697501,-0.992096
697511,-0.992096
697522,-0.984222
697532,-0.984222
697542,-0.976348
697553,-0.968474
697563,-0.960601
697574,-0.960601
697584,-0.944853
697594,-0.936979
697605,-0.921232
697615,-0.905484
697626,-0.889737
697636,-0.873989
697646,-0.858241
697657,-0.850368
697667,-0.83462
697678,-0.810999
697688,-0.787378
697699,-0.77163
697709,-0.755882
697720,-0.732261
697730,-0.716514
697740,-0.685018
697751,-0.677145
697761,-0.661397
698500,-0.598407
698510,-0.582659
698521,-0.559038
698531,-0.551164
698542,-0.551164
698552,-0.551164
698562,-0.551164
698573,-0.551164
698584,-0.551164
698595,-0.566912
698605,-0.582659
698616,-0.598407
698626,-0.614154
698636,-0.629902
698647,-0.629902
698657,-0.661397
698667,-0.669271
698678,-0.677145
698688,-0.685018
698698,-0.700766
698709,-0.716514
698719,-0.724387
698729,-0.740135
698740,-0.748009
698750,-0.755882
698761,-0.77163
698771,-0.77163
698781,-0.779504
698792,-0.779504
698802,-0.787378
698812,-0.787378
698823,-0.795251
698833,-0.795251
698844,-0.803125
698854,-0.803125
698864,-0.803125
698875,-0.803125
698885,-0.803125
698895,-0.803125
698906,-0.787378
698916,-0.787378
698926,-0.77163
698937,-0.77163
698947,-0.763756
698958,-0.740135
698968,-0.732261
698978,-0.70864
698989,-0.692892
698999,-0.685018
699010,-0.661397
699020,-0.64565
700082,-0.598407
700093,-0.574786
700104,-0.54329
700114,-0.519669
700124,-0.496048
700135,-0.464553
700146,-0.433058
700156,-0.370067
700166,-0.322825
700177,-0.275582
700187,0
700198,0.146336
700208,0.314951
700218,0.370067
700229,0.41731
700239,0.464553
700249,0.464553
700260,0.503922
700270,0.598407
700281,0.622028
700291,0.661397
700301,0.685018
700312,0.700766
700322,0.724387
700332,0.740135
700343,0.755882
700353,0.755882
700364,0.763756
700374,0.77163
700385,0.77163
700395,0.77163
700405,0.77163
700416,0.77163
700426,0.763756
700436,0.755882
700447,0.755882
700457,0.740135
700467,0.740135
700478,0.724387
700488,0.716514
700498,0.70864
700509,0.685018
700519,0.677145
700529,0.653523
700540,0.637776
700550,0.629902
700561,0.598407
700571,0.590533
700581,0.574786
700592,0.551164
700602,0.551164
730318,0.496048
730329,0.41731
730340,0.376263
730350,0.290994
730360,0.290994
730371,0.241432
730381,0.122074
730392,0.0440687
730402,-0.0958281
730413,-0.157659
730423,-0.193335
730434,-0.254891
730444,-0.293008
730454,-0.3343
730465,-0.360057
730475,-0.377941
730486,-0.403302
730496,-0.420789
730507,-0.461806
730517,-0.477645
730528,-0.494766
730538,-0.526322
730549,-0.54329
730559,-0.551164
730569,-0.574786
730579,-0.590533
730590,-0.606281
730600,-0.606281
730611,-0.614154
730621,-0.629902
730631,-0.637776
730642,-0.64565
730652,-0.64565
730662,-0.653523
730673,-0.653523
730683,-0.64565
730694,-0.64565
730704,-0.637776
730714,-0.637776
730725,-0.629902
730735,-0.629902
730746,-0.629902
730756,-0.614154
730767,-0.614154
730778,-0.606281
730788,-0.598407
730799,-0.590533
730809,-0.574786
730819,-0.559038
730830,-0.551164
730840,-0.551164
730851,-0.54329
730861,-0.527543
730872,-0.519669
730882,-0.511795
730892,-0.503922
730903,-0.496048
730913,-0.488174
730924,-0.4803
730934,-0.472427
730944,-0.464553
730955,-0.464553
730965,-0.456679
730975,-0.448805
730986,-0.433058
730996,-0.425184
731006,-0.41731
731017,-0.401563
731027,-0.385815
731038,-0.377941
731048,-0.362194
731058,-0.346446
731069,-0.338572
731079,-0.322825
731090,-0.322825
731100,-0.299203
731110,-0.299203
731121,-0.283456
731131,-0.283456
731142,-0.275582
731152,-0.275582
731162,-0.275582
731172,-0.275582
731183,-0.275582
731193,-0.275582
731203,-0.275582
731214,-0.275582
731224,-0.275582
731235,-0.275582
731245,-0.275582
731255,-0.275582
731266,-0.275582
731276,-0.259835
731286,-0.259835
731297,-0.244087
731307,-0.244087
731318,-0.244087
731328,-0.228339
731338,-0.228339
731349,-0.212592
731359,-0.188971
731784,0
731794,0.118107
731805,0.149602
731815,0.173223
731825,0.188971
731836,0.212592
731846,0.212592
731856,0.188971
731867,0.173223
731877,0.149602
731887,0
731898,0
731908,-0.114414
731918,-0.169988
731928,-0.212592
731939,-0.244087
731949,-0.299203
731959,-0.314951
731970,-0.362194
731980,-0.377941
731991,-0.385815
732001,-0.425184
732011,-0.433058
732022,-0.464553
732032,-0.4803
732043,-0.4803
732053,-0.496048
732063,-0.503922
732074,-0.511795
732084,-0.527543
732094,-0.535417
732105,-0.54329
732115,-0.551164
732125,-0.551164
732136,-0.551164
732146,-0.551164
732157,-0.551164
732167,-0.551164
732177,-0.551164
732188,-0.551164
732198,-0.551164
732208,-0.551164
732219,-0.551164
732229,-0.551164
732240,-0.551164
732250,-0.551164
732260,-0.551164
732271,-0.551164
732281,-0.551164
732291,-0.551164
732302,-0.559038
732312,-0.559038
732322,-0.551164
732333,-0.551164
732343,-0.551164
732353,-0.551164
732364,-0.551164
732374,-0.551164
732384,-0.551164
732395,-0.551164
732405,-0.54329
732416,-0.54329
732426,-0.535417
732437,-0.527543
732447,-0.519669
732457,-0.503922
732468,-0.496048
732478,-0.488174
732489,-0.4803
732499,-0.464553
732509,-0.456679
732520,-0.433058
732530,-0.425184
732540,-0.401563
732551,-0.377941
732561,-0.362194
732572,-0.322825
732582,-0.299203
732592,-0.244087
732603,-0.228339
732613,-0.188971
732624,0
732634,0
732644,0.118107
732654,0.149602
733090,0.149602
733100,0.118107
733111,0
733121,0
733131,0
733141,-0.173223
733152,-0.212592
733162,-0.275582
733172,-0.299203
733183,-0.322825
733193,-0.370067
733204,-0.401563
733214,-0.433058
733225,-0.456679
733235,-0.464553
733245,-0.4803
733256,-0.496048
733266,-0.511795
733277,-0.535417
733288,-0.54329
733298,-0.559038
733308,-0.566912
733319,-0.582659
733329,-0.590533
733340,-0.598407
733350,-0.598407
733360,-0.598407
733371,-0.598407
733381,-0.614154
733392,-0.614154
733402,-0.614154
733412,-0.622028
733423,-0.622028
733433,-0.614154
733444,-0.614154
733454,-0.614154
733464,-0.606281
733475,-0.606281
733485,-0.598407
733495,-0.598407
733506,-0.598407
733516,-0.590533
733526,-0.590533
733537,-0.582659
733547,-0.574786
733557,-0.574786
733568,-0.566912
733578,-0.559038
733588,-0.551164
733599,-0.551164
733609,-0.54329
733619,-0.54329
733630,-0.527543
733640,-0.519669
733650,-0.503922
733661,-0.496048
733671,-0.488174
733682,-0.4803
733692,-0.472427
733702,-0.464553
733713,-0.448805
733723,-0.448805
733733,-0.425184
733744,-0.41731
733754,-0.401563
733765,-0.385815
733775,-0.377941
733785,-0.362194
733796,-0.346446
733806,-0.346446
733817,-0.322825
733827,-0.314951
733837,-0.314951
733848,-0.299203
733858,-0.283456
733868,-0.275582
733879,-0.259835
733889,-0.259835
733899,-0.228339
733910,-0.228339
733920,-0.212592
733930,-0.212592
733941,-0.188971
733951,-0.188971
733961,-0.188971
733972,-0.173223
733982,-0.173223
733992,-0.173223
734003,-0.149602
734013,-0.149602
734023,-0.149602
734034,-0.149602
734044,-0.118107
734055,-0.118107
734065,-0.118107
734075,-0.118107
734086,0
734096,0
734106,0
734116,0
734126,0
734905,0
734915,-0.149602
734925,-0.188971
734935,-0.212592
734946,-0.244087
734956,-0.299203
734967,-0.322825
734977,-0.346446
734987,-0.385815
734998,-0.409436
735008,-0.456679
735019,-0.472427
735029,-0.496048
735039,-0.511795
735050,-0.535417
735060,-0.574786
735070,-0.598407
735080,-0.622028
735091,-0.661397
735101,-0.685018
735111,-0.716514
735122,-0.732261
735132,-0.755882
735143,-0.779504
735153,-0.795251
735163,-0.795251
735174,-0.818873
735184,-0.826746
735194,-0.850368
735204,-0.858241
735215,-0.858241
735225,-0.873989
735236,-0.881863
735246,-0.881863
735256,-0.889737
735267,-0.889737
735277,-0.889737
735287,-0.889737
735298,-0.889737
735308,-0.889737
735319,-0.889737
735329,-0.889737
735339,-0.889737
735350,-0.889737
735360,-0.889737
735371,-0.881863
735381,-0.873989
735391,-0.866115
735402,-0.858241
735412,-0.850368
735422,-0.83462
735433,-0.818873
735443,-0.795251
735454,-0.795251
735464,-0.755882
735474,-0.716514
735485,-0.685018
735495,-0.661397
735506,-0.590533
735516,-0.54329
735527,-0.488174
735537,-0.425184
735547,-0.212592
735558,0.110935
735568,0.299203
735578,0.511795
735589,0.598407
735599,0.740135
735609,0.803125
735620,0.866115
735630,0.976348
735640,0.976348
735651,0.992096
735661,0.992096
735672,0.992096
735682,0.992096
735692,0.992096
735703,0.992096
735713,0.992096
735724,0.992096
735734,0.992096
735744,0.992096
735755,0.992096
735765,0.992096
735775,0.992096
735786,0.992096
735796,0.992096
735806,0.992096
735817,0.992096
735827,0.992096
735837,0.992096
735848,0.992096
735858,0.992096
781462,0.992096
781473,0.992096
781483,0.992096
781494,0.992096
781504,0.944853
781515,0.833827
781525,0.786554
781536,0.73925
781546,0.627888
781556,0.579394
781567,0.481613
781577,0.415174
781587,0.361492
781598,0.292062
781608,0.198828
781618,0.071749
781629,-0.194281
781639,-0.265938
781650,-0.371441
781660,-0.407086
781670,-0.448347
781681,-0.5056
781691,-0.537309
781701,-0.553392
781712,-0.594226
781722,-0.617939
781733,-0.634785
781743,-0.658467
781753,-0.674276
781764,-0.698935
781774,-0.706839
781785,-0.730491
781795,-0.73925
781805,-0.747124
781816,-0.755028
781826,-0.762902
781836,-0.762902
781847,-0.770775
781857,-0.77163
781868,-0.77163
781878,-0.779504
781888,-0.779504
781899,-0.779504
781909,-0.779504
781919,-0.77163
781930,-0.77163
781940,-0.77163
781951,-0.755882
781961,-0.755882
781971,-0.755882
781982,-0.740135
781992,-0.732261
782002,-0.70864
782013,-0.700766
782023,-0.685018
782034,-0.653523
782044,-0.629902
782054,-0.598407
782065,-0.574786
782075,-0.551164
782085,-0.527543
782096,0
782106,0
782116,0
782126,0
782136,0
782146,0.149602
782156,0.173223
782167,0.228339
782177,0.244087
782188,0.275582
782198,0.322825
782208,0.322825
782219,0.338572
782229,0.377941
782239,0.401563
782250,0.433058
782260,0.448805
782270,0.464553
782281,0.488174
782291,0.503922
782301,0.511795
782312,0.535417
782322,0.54329
782333,0.551164
782343,0.551164
782353,0.559038
782364,0.574786
782375,0.582659
782385,0.590533
782395,0.590533
782405,0.590533
782416,0.598407
782426,0.598407
782437,0.598407
782447,0.598407
782458,0.590533
782468,0.590533
782478,0.582659
782489,0.582659
782499,0.574786
782509,0.566912
782520,0.559038
782530,0.551164
782540,0.551164
782551,0.54329
782561,0.535417
782572,0.535417
782582,0.519669
782593,0.511795
782603,0.496048
782613,0.488174
782624,0.4803
782634,0.456679
782644,0.448805
782654,0.433058
782665,0.41731
782675,0.401563
782685,0.385815
782696,0.377941
782706,0.362194
782716,0.338572
782727,0.314951
782737,0.283456
782747,0.259835
782758,0.244087
801622,0.188971
801633,0.173223
801644,0.173223
801654,0
801664,0
801674,0
801685,-0.106662
801695,-0.13535
801705,-0.170354
801716,-0.1695
801726,-0.189581
801736,-0.203864
801747,-0.204718
801757,-0.205237
801767,-0.203497
801778,-0.204047
801788,-0.217231
801798,-0.218268
801809,-0.233833
801819,-0.253517
801830,-0.26426
801840,-0.283639
801850,-0.301584
801861,-0.311808
801871,-0.339457
801881,-0.339457
801892,-0.365062
801902,-0.374676
801912,-0.382611
801923,-0.400006
801933,-0.40788
801943,-0.409436
801954,-0.41731
801964,-0.409436
801974,-0.401563
801985,-0.401563
801995,-0.385815
802006,-0.377941
802016,-0.370067
802026,-0.346446
802037,-0.322825
802047,-0.299203
802057,-0.275582
802068,-0.259835
802078,-0.244087
802088,-0.212592
802099,-0.188971
802109,-0.169591
802119,-0.169591
802130,-0.145848
802140,0
802150,0
802160,0
802170,0
802180,0
802190,0.118107
802201,0.149602
802211,0.173223
802221,0.188971
802232,0.212592
802242,0.212592
802253,0.228339
802263,0.228339
802273,0.244087
802284,0.259835
802294,0.259835
802304,0.275582
802315,0.275582
802325,0.275582
802335,0.275582
802346,0.275582
802356,0.275582
802366,0.275582
802377,0.283456
802387,0.283456
802397,0.283456
802408,0.283456
802418,0.283456
802428,0.283456
802439,0.299203
802449,0.299203
802459,0.299203
802470,0.299203
802480,0.299203
802490,0.299203
802501,0.299203
802511,0.299203
802522,0.299203
802532,0.299203
802542,0.299203
802553,0.299203
802563,0.299203
802573,0.299203
802584,0.314951
802594,0.314951
802604,0.314951
802615,0.314951
802625,0.314951
802635,0.314951
802646,0.314951
802656,0.314951
802666,0.314951
802676,0.314951
802687,0.322825
802697,0.322825
802707,0.322825
802718,0.322825
802728,0.322825
802738,0.322825
802749,0.314951
802759,0.314951
802769,0.314951
802780,0.314951
802790,0.314951
802800,0.314951
802811,0.314951
802821,0.314951
802831,0.314951
802842,0.314951
824004,0.170263
824015,0.0726646
824025,-0.1489
824035,-0.196844
824046,-0.229713
824056,-0.272713
824067,-0.275399
824077,-0.291116
824087,-0.289468
824098,-0.302896
824108,-0.287606
824118,-0.285409
824129,-0.282571
824139,-0.267251
824150,-0.264809
824160,-0.25663
824170,-0.256478
824181,-0.25663
824191,-0.26664
824202,-0.26664
824212,-0.284829
824223,-0.287393
824233,-0.303201
824243,-0.331034
824254,-0.341014
824264,-0.366619
824274,-0.368419
824285,-0.376324
824295,-0.401563
824305,-0.401563
824316,-0.409436
824326,-0.409436
824336,-0.409436
824347,-0.401563
824357,-0.385815
824367,-0.385815
824378,-0.370067
824388,-0.362194
824399,-0.322825
824409,-0.299203
824419,-0.283456
824430,-0.244087
824440,-0.244087
824450,-0.212592
824461,-0.145756
824471,0
824481,0
824491,0.149602
824502,0.173223
824512,0.212592
824523,0.228339
824533,0.244087
824543,0.275582
824554,0.275582
824564,0.275582
824575,0.283456
824585,0.283456
824595,0.283456
824606,0.283456
824616,0.283456
824626,0.283456
824637,0.283456
824647,0.283456
824657,0.283456
824668,0.283456
824679,0.283456
824689,0.283456
824699,0.283456
824710,0.283456
824720,0.283456
824730,0.283456
824741,0.283456
824751,0.283456
824761,0.299203
824772,0.299203
824782,0.299203
824792,0.299203
824803,0.299203
824813,0.299203
824823,0.299203
824834,0.314951
824844,0.314951
824855,0.314951
824865,0.314951
824875,0.314951
824886,0.314951
824896,0.314951
824906,0.314951
824917,0.314951
824927,0.299203
824937,0.299203
824948,0.299203
824958,0.299203
824969,0.283456
824979,0.283456
824990,0.275582
825000,0.275582
825010,0.259835
825021,0.259835
825031,0.244087
825041,0.244087
825052,0.244087
825062,0.244087
825073,0.228339
825083,0.228339
825093,0.228339
825104,0.228339
825114,0.212592
825124,0.212592
825135,0.212592
825145,0.188971
825155,0.188971
825166,0.188971
825176,0.188971
825186,0.173223
825197,0.173223
